FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
15088      118   102   0            50000        30000.00 (DNF) 0.00%
15089      118   103   0            50000        30000.00 (DNF) 0.00%
15090      118   104   0            50000        30000.00 (DNF) 0.00%
15091      118   105   0            50000        30000.00 (DNF) 0.00%
15092      118   106   0            50000        30000.00 (DNF) 0.00%
15093      118   107   0            50000        30000.00 (DNF) 0.00%
15094      118   108   50000        50000        3610.97        100.00%
15095      118   109   0            50000        30000.00 (DNF) 0.00%
15096      118   110   0            50000        30000.00 (DNF) 0.00%
15097      118   111   0            50000        30000.00 (DNF) 0.00%
15098      118   112   0            50000        30000.00 (DNF) 0.00%
15099      118   113   0            50000        30000.00 (DNF) 0.00%
15100      118   114   0            50000        30000.00 (DNF) 0.00%
15101      118   115   0            50000        30000.00 (DNF) 0.00%
15102      118   116   50000        50000        25203.36       100.00%
15103      118   117   0            50000        30000.00 (DNF) 0.00%
15104      118   119   0            50000        30000.00 (DNF) 0.00%
15105      118   120   0            50000        30000.00 (DNF) 0.00%
15106      118   121   0            50000        30000.00 (DNF) 0.00%
15107      118   122   0            50000        30000.00 (DNF) 0.00%
15108      118   123   0            50000        30000.00 (DNF) 0.00%
15109      118   124   0            50000        30000.00 (DNF) 0.00%
15110      118   125   0            50000        30000.00 (DNF) 0.00%
15111      118   126   0            50000        30000.00 (DNF) 0.00%
15112      118   127   0            50000        30000.00 (DNF) 0.00%
15113      119   0     50000        50000        5320.37        100.00%
15114      119   1     0            50000        30000.00 (DNF) 0.00%
15115      119   2     0            50000        30000.00 (DNF) 0.00%
15116      119   3     0            50000        30000.00 (DNF) 0.00%
15117      119   4     0            50000        30000.00 (DNF) 0.00%
15118      119   5     0            50000        30000.00 (DNF) 0.00%
15119      119   6     0            50000        30000.00 (DNF) 0.00%
15120      119   7     0            50000        30000.00 (DNF) 0.00%
15121      119   8     0            50000        30000.00 (DNF) 0.00%
15122      119   9     0            50000        30000.00 (DNF) 0.00%
15123      119   10    0            50000        30000.00 (DNF) 0.00%
15124      119   11    0            50000        30000.00 (DNF) 0.00%
15125      119   12    0            50000        30000.00 (DNF) 0.00%
15126      119   13    0            50000        30000.00 (DNF) 0.00%
15127      119   14    0            50000        30000.00 (DNF) 0.00%
15128      119   15    0            50000        30000.00 (DNF) 0.00%
15129      119   16    0            50000        30000.00 (DNF) 0.00%
15130      119   17    0            50000        30000.00 (DNF) 0.00%
15131      119   18    50000        50000        21226.32       100.00%
15132      119   19    0            50000        30000.00 (DNF) 0.00%
15133      119   20    50000        50000        3051.37        100.00%
15134      119   21    0            50000        30000.00 (DNF) 0.00%
15135      119   22    50000        50000        2770.87        100.00%
15136      119   23    0            50000        30000.00 (DNF) 0.00%
15137      119   24    0            50000        30000.00 (DNF) 0.00%
15138      119   25    0            50000        30000.00 (DNF) 0.00%
15139      119   26    0            50000        30000.00 (DNF) 0.00%
15140      119   27    35880        50000        30000.00 (DNF) 71.76%
15141      119   28    0            50000        30000.00 (DNF) 0.00%
15142      119   29    0            50000        30000.00 (DNF) 0.00%
15143      119   30    0            50000        30000.00 (DNF) 0.00%
15144      119   31    0            50000        30000.00 (DNF) 0.00%
15145      119   32    0            50000        30000.00 (DNF) 0.00%
15146      119   33    0            50000        30000.00 (DNF) 0.00%
15147      119   34    0            50000        30000.00 (DNF) 0.00%
15148      119   35    0            50000        30000.00 (DNF) 0.00%
15149      119   36    0            50000        30000.00 (DNF) 0.00%
15150      119   37    0            50000        30000.00 (DNF) 0.00%
15151      119   38    0            50000        30000.00 (DNF) 0.00%
15152      119   39    0            50000        30000.00 (DNF) 0.00%
15153      119   40    0            50000        30000.00 (DNF) 0.00%
15154      119   41    0            50000        30000.00 (DNF) 0.00%
15155      119   42    1380         50000        30000.00 (DNF) 2.76%
15156      119   43    0            50000        30000.00 (DNF) 0.00%
15157      119   44    0            50000        30000.00 (DNF) 0.00%
15158      119   45    0            50000        30000.00 (DNF) 0.00%
15159      119   46    0            50000        30000.00 (DNF) 0.00%
15160      119   47    0            50000        30000.00 (DNF) 0.00%
15161      119   48    50000        50000        1116.63        100.00%
15162      119   49    0            50000        30000.00 (DNF) 0.00%
15163      119   50    0            50000        30000.00 (DNF) 0.00%
15164      119   51    0            50000        30000.00 (DNF) 0.00%
15165      119   52    0            50000        30000.00 (DNF) 0.00%
15166      119   53    0            50000        30000.00 (DNF) 0.00%
15167      119   54    46920        50000        30000.00 (DNF) 93.84%
15168      119   55    0            50000        30000.00 (DNF) 0.00%
15169      119   56    0            50000        30000.00 (DNF) 0.00%
15170      119   57    0            50000        30000.00 (DNF) 0.00%
15171      119   58    0            50000        30000.00 (DNF) 0.00%
15172      119   59    0            50000        30000.00 (DNF) 0.00%
15173      119   60    0            50000        30000.00 (DNF) 0.00%
15174      119   61    0            50000        30000.00 (DNF) 0.00%
15175      119   62    0            50000        30000.00 (DNF) 0.00%
15176      119   63    0            50000        30000.00 (DNF) 0.00%
15177      119   64    0            50000        30000.00 (DNF) 0.00%
15178      119   65    0            50000        30000.00 (DNF) 0.00%
15179      119   66    0            50000        30000.00 (DNF) 0.00%
15180      119   67    0            50000        30000.00 (DNF) 0.00%
15181      119   68    0            50000        30000.00 (DNF) 0.00%
15182      119   69    0            50000        30000.00 (DNF) 0.00%
15183      119   70    1380         50000        30000.00 (DNF) 2.76%
15184      119   71    0            50000        30000.00 (DNF) 0.00%
15185      119   72    0            50000        30000.00 (DNF) 0.00%
15186      119   73    0            50000        30000.00 (DNF) 0.00%
15187      119   74    0            50000        30000.00 (DNF) 0.00%
15188      119   75    0            50000        30000.00 (DNF) 0.00%
15189      119   76    1380         50000        30000.00 (DNF) 2.76%
15190      119   77    0            50000        30000.00 (DNF) 0.00%
15191      119   78    0            50000        30000.00 (DNF) 0.00%
15192      119   79    0            50000        30000.00 (DNF) 0.00%
15193      119   80    0            50000        30000.00 (DNF) 0.00%
15194      119   81    0            50000        30000.00 (DNF) 0.00%
15195      119   82    0            50000        30000.00 (DNF) 0.00%
15196      119   83    2760         50000        30000.00 (DNF) 5.52%
15197      119   84    0            50000        30000.00 (DNF) 0.00%
15198      119   85    0            50000        30000.00 (DNF) 0.00%
15199      119   86    4140         50000        30000.00 (DNF) 8.28%
15200      119   87    0            50000        30000.00 (DNF) 0.00%
15201      119   88    0            50000        30000.00 (DNF) 0.00%
15202      119   89    0            50000        30000.00 (DNF) 0.00%
15203      119   90    0            50000        30000.00 (DNF) 0.00%
15204      119   91    0            50000        30000.00 (DNF) 0.00%
15205      119   92    0            50000        30000.00 (DNF) 0.00%
15206      119   93    0            50000        30000.00 (DNF) 0.00%
15207      119   94    0            50000        30000.00 (DNF) 0.00%
15208      119   95    0            50000        30000.00 (DNF) 0.00%
15209      119   96    0            50000        30000.00 (DNF) 0.00%
15210      119   97    50000        50000        5070.48        100.00%
15211      119   98    0            50000        30000.00 (DNF) 0.00%
15212      119   99    0            50000        30000.00 (DNF) 0.00%
15213      119   100   0            50000        30000.00 (DNF) 0.00%
15214      119   101   0            50000        30000.00 (DNF) 0.00%
15215      119   102   0            50000        30000.00 (DNF) 0.00%
15216      119   103   0            50000        30000.00 (DNF) 0.00%
15217      119   104   0            50000        30000.00 (DNF) 0.00%
15218      119   105   0            50000        30000.00 (DNF) 0.00%
15219      119   106   0            50000        30000.00 (DNF) 0.00%
15220      119   107   0            50000        30000.00 (DNF) 0.00%
15221      119   108   0            50000        30000.00 (DNF) 0.00%
15222      119   109   1380         50000        30000.00 (DNF) 2.76%
15223      119   110   0            50000        30000.00 (DNF) 0.00%
15224      119   111   50000        50000        10414.15       100.00%
15225      119   112   0            50000        30000.00 (DNF) 0.00%
15226      119   113   0            50000        30000.00 (DNF) 0.00%
15227      119   114   50000        50000        2110.33        100.00%
15228      119   115   50000        50000        3294.60        100.00%
15229      119   116   0            50000        30000.00 (DNF) 0.00%
